Persistent Link,State,Title,LCCN,OCLC,ISSN,No. of Issues,First Issue Date,Last Issue Date,More Info
https://chroniclingamerica.loc.gov/lccn/sn93051027/issues/,California," Volcano weekly ledger. (Volcano, Amador County, Cal.) 1855-1857 ",sn93051027,28253529.0,2693-1117,74.0,"Oct. 27, 1855","April 11, 1857",https://chroniclingamerica.loc.gov/lccn/sn93051027/essays/
https://chroniclingamerica.loc.gov/lccn/sn86058108/issues/,California,The weekly Butte record. [volume] (Oroville [Calif.]) 1858-1864,sn86058108,14200917.0,2693-1230,174.0," Sept. 18, 1858 ","Jan. 16, 1864",https://chroniclingamerica.loc.gov/lccn/sn86058108/essays/
https://chroniclingamerica.loc.gov/lccn/sn84038763/issues/,California,The weekly Butte record. [volume] (Oroville [Calif.]) 1866-1887,sn84038763,11491674.0,2693-1818,93.0,"March 24, 1866","Dec. 28, 1867",https://chroniclingamerica.loc.gov/lccn/sn84038763/essays/
https://chroniclingamerica.loc.gov/lccn/sn93052977/issues/,California," Weekly Calaveras chronicle. (Mokelumne Hill, Calaveras County, Cal.) 18??-1874 ",sn93052977,27395259.0,2642-5483,114.0,"March 10, 1866","Nov. 14, 1868",https://chroniclingamerica.loc.gov/lccn/sn93052977/essays/
https://chroniclingamerica.loc.gov/lccn/sn84038768/issues/,California," The weekly Columbian. [volume] (Columbia, Tuolumne Co., Cal.) 1856-1??? ",sn84038768,11492685.0,2642-5521,39.0,"June 28, 1856","June 6, 1857",https://chroniclingamerica.loc.gov/lccn/sn84038768/essays/
https://chroniclingamerica.loc.gov/lccn/sn93051028/issues/,California," The weekly ledger. (Jackson, Amador County, Cal.) 1857-1857 ",sn93051028,28253550.0,2693-1095,25.0,"April 18, 1857","Oct. 3, 1857",https://chroniclingamerica.loc.gov/lccn/sn93051028/essays/
https://chroniclingamerica.loc.gov/lccn/sn82014489/issues/,California," The weekly mountain Democrat. [volume] (Placerville, El Dorado County, Calif.) 1861-1862 ",sn82014489,8787017.0,2693-3012,104.0,"Jan. 5, 1861","Dec. 27, 1862",https://chroniclingamerica.loc.gov/lccn/sn82014489/essays/
https://chroniclingamerica.loc.gov/lccn/sn93052117/issues/,California," The weekly Placer herald. (Auburn, Placer Co. [Calif.]) 1852-1855 ",sn93052117,28688639.0,2693-3209,118.0," Sept. 11, 1852 "," Sept. 8, 1855 ",https://chroniclingamerica.loc.gov/lccn/sn93052117/essays/
https://chroniclingamerica.loc.gov/lccn/sn85025132/issues/,California," The weekly Shasta courier. [volume] (Shasta, Calif.) 1872-190? ",sn85025132,11589536.0,2642-3782,54.0,"Dec. 21, 1872","Dec. 27, 1873",https://chroniclingamerica.loc.gov/lccn/sn85025132/essays/
https://chroniclingamerica.loc.gov/lccn/sn84038779/issues/,California," The weekly Sierra citizen. [volume] (Downieville, Calif.) 185?-185? ",sn84038779,11513242.0,2642-5327,2.0,"June 28, 1856","Aug. 15, 1857",https://chroniclingamerica.loc.gov/lccn/sn84038779/essays/
https://chroniclingamerica.loc.gov/lccn/sn85025202/issues/,California," Weekly Trinity journal. [volume] (Weaverville, Calif.) 1857-1972 ",sn85025202,11601963.0,2642-5416,1139.0,"Feb. 14, 1857","Dec. 27, 1879",https://chroniclingamerica.loc.gov/lccn/sn85025202/essays/
https://chroniclingamerica.loc.gov/lccn/sn86076422/issues/,California," The weekly union record. [volume] (Oroville, Calif.) 1864-1866 ",sn86076422,14508537.0,2693-1834,113.0,"Jan. 23, 1864","March 17, 1866",https://chroniclingamerica.loc.gov/lccn/sn86076422/essays/
https://chroniclingamerica.loc.gov/lccn/sn84025815/issues/,California," The Western outlook. [volume] (San Francisco, Cal.) 1894-1928 ",sn84025815,10328990.0,,81.0,"Jan. 27, 1900","May 26, 1928",https://chroniclingamerica.loc.gov/lccn/sn84025815/essays/
,,,,,,,,,
https://chroniclingamerica.loc.gov/lccn/sn90051144/issues/,Colorado," The Arvada enterprise. (Arvada, Colo.) 1908-1970 ",sn90051144,21236697.0,,656.0,"July 3, 1908","March 27, 1924",https://chroniclingamerica.loc.gov/lccn/sn90051144/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051188/issues/,Colorado," Bent County register. (Lamar, Colo.) 1886-1889 ",sn90051188,21288741.0,2577-4077,142.0,"July 3, 1886","March 23, 1889",https://chroniclingamerica.loc.gov/lccn/sn90051188/essays/
https://chroniclingamerica.loc.gov/lccn/sn91052321/issues/,Colorado," The Bessemer indicator. (Bessemer, Colo.) 18??-1894 ",sn91052321,23245382.0,2693-3640,98.0,"Jan. 7, 1893","Nov. 17, 1894",https://chroniclingamerica.loc.gov/lccn/sn91052321/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051333/issues/,Colorado," The Canon City record with which is consolidated the Canon City cannon. (Canon City, Colo.) 1911-192? ",sn90051333,21614935.0,2693-5058,479.0,"Nov. 2, 1911","Dec. 30, 1920",https://chroniclingamerica.loc.gov/lccn/sn90051333/essays/
https://chroniclingamerica.loc.gov/lccn/sn85067315/issues/,Colorado," Cañon City record. [volume] (Cañon City, Colo.) 1883-192? ",sn85067315,13179501.0,2578-1278,749.0,"July 1, 1897","Oct. 26, 1911",https://chroniclingamerica.loc.gov/lccn/sn85067315/essays/
https://chroniclingamerica.loc.gov/lccn/sn89052329/issues/,Colorado," Cheyenne record. (Cheyenne Wells, Cheyenne County, Colo.) 1913-19?? ",sn89052329,20790560.0,2578-1332,403.0," Sept. 18, 1913 ","June 30, 1921",https://chroniclingamerica.loc.gov/lccn/sn89052329/essays/
https://chroniclingamerica.loc.gov/lccn/sn89052330/issues/,Colorado," Cheyenne Wells record. (Cheyenne Wells, Cheyenne County, Colo.) 1???-1969 ",sn89052330,20790667.0,2578-1383,78.0,"July 7, 1921","Dec. 28, 1922",https://chroniclingamerica.loc.gov/lccn/sn89052330/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051521/issues/,Colorado," The chronicle=news. (Trinidad, Colo.) 1898-current ",sn90051521,22195509.0,2693-4469,681.0,"Oct. 25, 1912","Jan. 20, 1915",https://chroniclingamerica.loc.gov/lccn/sn90051521/essays/
https://chroniclingamerica.loc.gov/lccn/sn83025514/issues/,Colorado," The Colorado statesman. [volume] (Denver, Colo.) 1895-1961 ",sn83025514,9541391.0,,1000.0,"Jan. 27, 1900","Aug. 16, 1924",https://chroniclingamerica.loc.gov/lccn/sn83025514/essays/
https://chroniclingamerica.loc.gov/lccn/sn86063194/issues/,Colorado," Crystal River current. [volume] (Crystal, Colo.) 1886-18?? ",sn86063194,13172228.0,2693-3683,46.0,"Oct. 9, 1886"," Sept. 24, 1887 ",https://chroniclingamerica.loc.gov/lccn/sn86063194/essays/
https://chroniclingamerica.loc.gov/lccn/sn84002889/issues/,Colorado," Daily camera. [volume] (Boulder, Colo.) 1891-1928 ",sn84002889,3511682.0,0746-8733,1525.0,"Jan. 2, 1897","Dec. 31, 1901",https://chroniclingamerica.loc.gov/lccn/sn84002889/essays/
https://chroniclingamerica.loc.gov/lccn/sn86066870/issues/,Colorado," The daily sentinel. [volume] (Grand Junction, Colo.) 1893-current ",sn86066870,11217358.0,1545-8962,4300.0,"Dec. 24, 1898","Aug. 1, 1914",https://chroniclingamerica.loc.gov/lccn/sn86066870/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051356/issues/,Colorado," The daily tribune. (Florence, Colo.) 1903-19?? ",sn90051356,21633502.0,,1844.0,"Feb. 20, 1903","May 11, 1909",https://chroniclingamerica.loc.gov/lccn/sn90051356/essays/
https://chroniclingamerica.loc.gov/lccn/sn86066893/issues/,Colorado," Delta chief. [volume] (Delta, Delta County, Colo.) 1883-1886 ",sn86066893,13143696.0,2578-2622,127.0,"March 7, 1883","Dec. 2, 1885",https://chroniclingamerica.loc.gov/lccn/sn86066893/essays/
https://chroniclingamerica.loc.gov/lccn/sn86063206/issues/,Colorado," The Delta independent. [volume] (Delta, Colo.) 1886-19?? ",sn86063206,13146824.0,2578-2665,1801.0,"Nov. 16, 1886","April 17, 1925",https://chroniclingamerica.loc.gov/lccn/sn86063206/essays/
https://chroniclingamerica.loc.gov/lccn/sn89052134/issues/,Colorado," The Democrat-herald. (Springfield, Baca County, Colo.) 1919-19?? ",sn89052134,19747961.0,2693-4078,132.0,"April 15, 1921","Dec. 28, 1923",https://chroniclingamerica.loc.gov/lccn/sn89052134/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051021/issues/,Colorado," El democrata del condado de Costilla. [volume] (San Luis, Colo.) 1923-1939 ",sn90051021,20969933.0,,157.0," Sept. 1, 1923 ","Dec. 19, 1942",https://chroniclingamerica.loc.gov/lccn/sn90051021/essays/
https://chroniclingamerica.loc.gov/lccn/sn91052360/issues/,Colorado," The Denver Jewish news. [volume] (Denver, Colo.) 1915-1925 ",sn91052360,11174427.0,2577-2406,353.0,"Oct. 24, 1918","Oct. 8, 1925",https://chroniclingamerica.loc.gov/lccn/sn91052360/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051903/issues/,Colorado," Denver labor bulletin. [volume] (Denver, Colo.) 1915-19?? ",sn90051903,10872556.0,,204.0,"Feb. 6, 1915","Dec. 28, 1918",https://chroniclingamerica.loc.gov/lccn/sn90051903/essays/
https://chroniclingamerica.loc.gov/lccn/sn84025887/issues/,Colorado," The Denver star. [volume] (Denver, Colo.) 1913-1963 ",sn84025887,10571156.0,2577-2376,291.0,"March 22, 1913","Oct. 26, 1918",https://chroniclingamerica.loc.gov/lccn/sn84025887/essays/
https://chroniclingamerica.loc.gov/lccn/sn86002159/issues/,Colorado," The Dolores star. [volume] (Dolores, Montezuma County, Colo.) 1901-current ",sn86002159,11176410.0,0889-5155,1202.0,"April 5, 1901","Dec. 19, 1924",https://chroniclingamerica.loc.gov/lccn/sn86002159/essays/
https://chroniclingamerica.loc.gov/lccn/sn91052313/issues/,Colorado," Durango semi-weekly herald. (Durango, Colo.) 1899-1907 ",sn91052313,23243987.0,,694.0,"Jan. 4, 1901"," Sept. 26, 1907 ",https://chroniclingamerica.loc.gov/lccn/sn91052313/essays/
https://chroniclingamerica.loc.gov/lccn/sn89052328/issues/,Colorado," Eastern Colorado times. (Cheyenne Wells, Colo.) 1912-1913 ",sn89052328,20790440.0,2578-1308,78.0,"March 29, 1912"," Sept. 4, 1913 ",https://chroniclingamerica.loc.gov/lccn/sn89052328/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051301/issues/,Colorado," Elbert County tribune and Elbert County banner. (Elizabeth, Colo.) 1920-1921 ",sn90051301,21439311.0,,73.0,"May 7, 1920"," Sept. 30, 1921 ",https://chroniclingamerica.loc.gov/lccn/sn90051301/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051300/issues/,Colorado," The Elbert County tribune. [volume] (Elbert, Elbert County, Colo.) 18??-1920 ",sn90051300,21438251.0,,1026.0," Sept. 29, 1898 ","April 30, 1920",https://chroniclingamerica.loc.gov/lccn/sn90051300/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051302/issues/,Colorado," Elbert County tribune. (Elizabeth, Colo.) 1921-19?? ",sn90051302,21439393.0,,9.0,"Oct. 7, 1921","Dec. 2, 1921",https://chroniclingamerica.loc.gov/lccn/sn90051302/essays/
https://chroniclingamerica.loc.gov/lccn/sn86063397/issues/,Colorado," The Elk Mountain pilot. [volume] (Irwin, (Ruby Camp), Gunnison County, Colo.) 1880-19?? ",sn86063397,11172250.0,2641-483X,1191.0,"June 24, 1880","Dec. 25, 1924",https://chroniclingamerica.loc.gov/lccn/sn86063397/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051342/issues/,Colorado," The Florence daily tribune. (Florence, Colo.) 1898-1903 ",sn90051342,21616902.0,,1226.0,"March 2, 1898","Feb. 19, 1903",https://chroniclingamerica.loc.gov/lccn/sn90051342/essays/
https://chroniclingamerica.loc.gov/lccn/sn91052312/issues/,Colorado," Franklin&#39;s paper the Denver star. (Denver, Colo.) 1912-1913 ",sn91052312,23238228.0,2577-235X,17.0,"Nov. 23, 1912","March 15, 1913",https://chroniclingamerica.loc.gov/lccn/sn91052312/essays/
https://chroniclingamerica.loc.gov/lccn/sn91052311/issues/,Colorado," Franklin&#39;s paper the statesman. (Denver, Colo.) 1906-1912 ",sn91052311,23238142.0,2577-2333,335.0,"June 8, 1906","Nov. 16, 1912",https://chroniclingamerica.loc.gov/lccn/sn91052311/essays/
https://chroniclingamerica.loc.gov/lccn/sn85067309/issues/,Colorado," The Fremont County record. [volume] (Canon City, Colo.) 1877-18?? ",sn85067309,13110104.0,2578-1243,88.0,"May 1, 1880","July 14, 1883",https://chroniclingamerica.loc.gov/lccn/sn85067309/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051548/issues/,Colorado," Gilpin observer. (Central City, Colo.) 1897-1921 ",sn90051548,22256257.0,,1138.0,"Dec. 29, 1898","Dec. 30, 1920",https://chroniclingamerica.loc.gov/lccn/sn90051548/essays/
https://chroniclingamerica.loc.gov/lccn/sn91052064/issues/,Colorado," The Glenwood post. (Glenwood Springs, Colo.) 1897-current ",sn91052064,23102833.0,,1089.0,"Dec. 26, 1903","Jan. 8, 1925",https://chroniclingamerica.loc.gov/lccn/sn91052064/essays/
https://chroniclingamerica.loc.gov/lccn/sn84022265/issues/,Colorado," The Greeley tribune. [volume] (Greeley, Colo.) 1870-1913 ",sn84022265,10333445.0,2641-4856,494.0," Sept. 10, 1903 ","Jan. 9, 1913",https://chroniclingamerica.loc.gov/lccn/sn84022265/essays/
https://chroniclingamerica.loc.gov/lccn/sn89052194/issues/,Colorado," The Grit-advocate. (Julesburg, Colo.) 1899-1907 ",sn89052194,19955230.0,,324.0,"April 13, 1900","Nov. 1, 1907",https://chroniclingamerica.loc.gov/lccn/sn89052194/essays/
https://chroniclingamerica.loc.gov/lccn/sn86066889/issues/,Colorado," Gunnison news-champion and tribune. [volume] (Gunnison, Colo.) 1904-1905 ",sn86066889,13239473.0,,63.0,"July 8, 1904"," Sept. 15, 1905 ",https://chroniclingamerica.loc.gov/lccn/sn86066889/essays/
https://chroniclingamerica.loc.gov/lccn/sn83045229/issues/,Colorado," Gunnison news-champion. [volume] (Gunnison, Colo.) 1902-1904 ",sn83045229,9355880.0,,114.0,"May 2, 1902","July 1, 1904",https://chroniclingamerica.loc.gov/lccn/sn83045229/essays/
https://chroniclingamerica.loc.gov/lccn/sn86066890/issues/,Colorado," Gunnison news-champion. [volume] (Gunnison, Colo.) 1905-1932 ",sn86066890,13239532.0,,990.0," Sept. 22, 1905 "," Sept. 26, 1924 ",https://chroniclingamerica.loc.gov/lccn/sn86066890/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051185/issues/,Colorado," The Holly chieftain. (Holly, Colo.) 1897-1987 ",sn90051185,21287303.0,,1398.0,"Feb. 12, 1897","June 12, 1924",https://chroniclingamerica.loc.gov/lccn/sn90051185/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051006/issues/,Colorado," The Idaho Springs siftings-news. (Idaho Springs, Colo.) 1905-19?? ",sn90051006,20871781.0,2693-3756,879.0,"June 3, 1905","Nov. 25, 1921",https://chroniclingamerica.loc.gov/lccn/sn90051006/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051005/issues/,Colorado," Idaho Springs siftings. (Idaho Springs, Colo.) 1900-1905 ",sn90051005,20871640.0,2693-373X,160.0,"May 3, 1902","May 27, 1905",https://chroniclingamerica.loc.gov/lccn/sn90051005/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051889/issues/,Colorado," The indicator. (Pueblo, Colo.) 1894-1911 ",sn90051889,22611438.0,2693-8545,111.0,"Nov. 24, 1894","Dec. 31, 1904",https://chroniclingamerica.loc.gov/lccn/sn90051889/essays/
https://chroniclingamerica.loc.gov/lccn/sn93062856/issues/,Colorado,The Intermountain Catholic. (Salt Lake City [Utah] ;) 1899-1920,sn93062856,27556974.0,2157-6696,491.0,"Oct. 7, 1899","Dec. 31, 1910",https://chroniclingamerica.loc.gov/lccn/sn93062856/essays/
https://chroniclingamerica.loc.gov/lccn/sn78004151/issues/,Colorado," Intermountain Jewish news. [volume] (Denver, Colo.) 1925-current ",sn78004151,4083846.0,0047-0511,62.0,"Oct. 15, 1925","Dec. 23, 1926",https://chroniclingamerica.loc.gov/lccn/sn78004151/essays/
https://chroniclingamerica.loc.gov/lccn/sn91052361/issues/,Colorado," The Jewish outlook. (Denver, Colo.) 1903-1913 ",sn91052361,20782759.0,2577-2422,180.0,"Aug. 5, 1904","June 11, 1909",https://chroniclingamerica.loc.gov/lccn/sn91052361/essays/
https://chroniclingamerica.loc.gov/lccn/sn89052197/issues/,Colorado," The Julesburg grit-advocate. (Julesburg, Colo.) 1907-1972 ",sn89052197,19955529.0,,843.0,"Nov. 8, 1907","Jan. 31, 1924",https://chroniclingamerica.loc.gov/lccn/sn89052197/essays/
https://chroniclingamerica.loc.gov/lccn/sn89052038/issues/,Colorado," The Keota news. (Keota, Weld County, Colo.) 1911-1922 ",sn89052038,19463995.0,2641-5410,595.0,"May 26, 1911","Dec. 29, 1922",https://chroniclingamerica.loc.gov/lccn/sn89052038/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051015/issues/,Colorado," The La Jara chronicle. (La Jara, Conejos County, Colo.) 1896-19?? ",sn90051015,20952212.0,,365.0,"Oct. 14, 1904","Dec. 22, 1911",https://chroniclingamerica.loc.gov/lccn/sn90051015/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051267/issues/,Colorado," La Junta tribune. (La Junta, Bent County, Colo.) 1881-1939 ",sn90051267,21427231.0,2578-2800,1494.0,"Jan. 1, 1898","Dec. 27, 1917",https://chroniclingamerica.loc.gov/lccn/sn90051267/essays/
https://chroniclingamerica.loc.gov/lccn/sn83025510/issues/,Colorado," The Labor enquirer. [volume] (Denver, Colo.) 1882-1888 ",sn83025510,2263388.0,,250.0,"Dec. 16, 1882","May 5, 1888",https://chroniclingamerica.loc.gov/lccn/sn83025510/essays/
https://chroniclingamerica.loc.gov/lccn/sn86063147/issues/,Colorado," The Lamar register. [volume] (Lamar, Colo.) 1889-1952 ",sn86063147,13179692.0,2577-4093,1753.0,"March 30, 1889","May 23, 1923",https://chroniclingamerica.loc.gov/lccn/sn86063147/essays/
https://chroniclingamerica.loc.gov/lccn/sn86063232/issues/,Colorado," The Marble booster. [volume] (Marble, Gunnison County, Colo.) 1911-19?? ",sn86063232,13239843.0,2693-4531,260.0,"March 18, 1911","March 4, 1916",https://chroniclingamerica.loc.gov/lccn/sn86063232/essays/
https://chroniclingamerica.loc.gov/lccn/sn86063235/issues/,Colorado," The Marble times and Crystal silver lance. [volume] (Marble, Colo.) 1899-19?? ",sn86063235,13239851.0,2693-4663,52.0," Sept. 14, 1900 "," Sept. 6, 1901 ",https://chroniclingamerica.loc.gov/lccn/sn86063235/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051081/issues/,Colorado," The Meeker herald. [volume] (Meeker, Colo.) 1885-current ",sn90051081,11154129.0,2693-3772,1825.0," Sept. 5, 1885 ","Jan. 27, 1923",https://chroniclingamerica.loc.gov/lccn/sn90051081/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051064/issues/,Colorado," Monte Vista journal and Monte Vista graphic-reporter. (Monte Vista, Colo.) 1921-1925 ",sn90051064,21096220.0,,164.0," Sept. 24, 1921 ","Dec. 26, 1924",https://chroniclingamerica.loc.gov/lccn/sn90051064/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051068/issues/,Colorado," The Monte Vista journal. (Monte Vista, Rio Grande County, Colo.) 1888-1921 ",sn90051068,15721459.0,,1153.0,"May 29, 1897","Dec. 25, 1920",https://chroniclingamerica.loc.gov/lccn/sn90051068/essays/
https://chroniclingamerica.loc.gov/lccn/sn91052444/issues/,Colorado," The new era. (Walden, Colo.) 1906-19?? ",sn91052444,23370424.0,2693-4698,258.0,"Feb. 7, 1907","Aug. 1, 1912",https://chroniclingamerica.loc.gov/lccn/sn91052444/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051107/issues/,Colorado," The newspaper. (Paonia, Colo.) 1904-1910 ",sn90051107,21172573.0,2693-471X,231.0,"Oct. 6, 1905","May 13, 1910",https://chroniclingamerica.loc.gov/lccn/sn90051107/essays/
https://chroniclingamerica.loc.gov/lccn/sn91052553/issues/,Colorado," North Park union. (Walden, Larimer County, Colo.) 1896-19?? ",sn91052553,23671693.0,2693-4973,131.0,"July 31, 1896","Nov. 2, 1906",https://chroniclingamerica.loc.gov/lccn/sn91052553/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051033/issues/,Colorado," The Ordway new era. (Ordway, Colo.) 1902-1927 ",sn90051033,20979612.0,2641-6085,918.0,"March 14, 1902","Dec. 29, 1922",https://chroniclingamerica.loc.gov/lccn/sn90051033/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051108/issues/,Colorado," The Paonia newspaper. (Paonia, Colo.) 1910-1911 ",sn90051108,21172718.0,2693-4736,51.0,"May 20, 1910","May 19, 1911",https://chroniclingamerica.loc.gov/lccn/sn90051108/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051109/issues/,Colorado," The Paonia progressive and the Paonia newspaper. (Paonia, Colo.) 1911-19?? ",sn90051109,21172803.0,2693-4752,32.0,"May 26, 1911","Dec. 28, 1911",https://chroniclingamerica.loc.gov/lccn/sn90051109/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051168/issues/,Colorado," Phillips County herald. (Holyoke, Colo.) 1921-1927 ",sn90051168,21259847.0,,135.0,"Nov. 4, 1921"," Sept. 4, 1924 ",https://chroniclingamerica.loc.gov/lccn/sn90051168/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051672/issues/,Colorado," Pueblo chieftain. (Pueblo, Colo.) 1889-current ",sn90051672,22408216.0,2693-4817,438.0,"Jan. 3, 1921","March 19, 1922",https://chroniclingamerica.loc.gov/lccn/sn90051672/essays/
https://chroniclingamerica.loc.gov/lccn/sn89052040/issues/,Colorado," The Raymer enterprise. (New Raymer, Weld County, Colo.) 1910-19?? ",sn89052040,19464114.0,2693-485X,632.0," Sept. 1, 1910 ","Oct. 4, 1923",https://chroniclingamerica.loc.gov/lccn/sn89052040/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051265/issues/,Colorado," Rocky Ford enterprise. (Rocky Ford, Colo.) 1887-1950 ",sn90051265,21427100.0,2642-5548,1666.0,"Aug. 31, 1893","Dec. 29, 1916",https://chroniclingamerica.loc.gov/lccn/sn90051265/essays/
https://chroniclingamerica.loc.gov/lccn/sn91052314/issues/,Colorado," Semi-weekly herald. [volume] (Durango, Colo.) 1907-1917 ",sn91052314,23244139.0,,1040.0," Sept. 30, 1907 ","Nov. 15, 1917",https://chroniclingamerica.loc.gov/lccn/sn91052314/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051407/issues/,Colorado," The silver lance. [volume] (Crystal, Colo.) 1892-1899 ",sn90051407,11085941.0,2693-4582,102.0,"July 16, 1897","Oct. 20, 1899",https://chroniclingamerica.loc.gov/lccn/sn90051407/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051344/issues/,Colorado," The silver star. (Dolores, Colo.) 1897-1901 ",sn90051344,21617219.0,,208.0,"April 8, 1897","March 29, 1901",https://chroniclingamerica.loc.gov/lccn/sn90051344/essays/
https://chroniclingamerica.loc.gov/lccn/sn89052133/issues/,Colorado," The Springfield herald. (Springfield, Baca County, Colo.) 1887-1919 ",sn89052133,19746833.0,2693-4000,1098.0,"Jan. 15, 1897","June 27, 1919",https://chroniclingamerica.loc.gov/lccn/sn89052133/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051167/issues/,Colorado," The state herald. (Holyoke, Logan County, Colo.) 1887-1921 ",sn90051167,21259815.0,,1366.0,"July 5, 1889","Oct. 14, 1921",https://chroniclingamerica.loc.gov/lccn/sn90051167/essays/
https://chroniclingamerica.loc.gov/lccn/sn83025516/issues/,Colorado," The statesman. [volume] (Denver, Colo.) 1889-1906 ",sn83025516,9542060.0,2577-2317,64.0,"Jan. 27, 1900","June 1, 1906",https://chroniclingamerica.loc.gov/lccn/sn83025516/essays/
https://chroniclingamerica.loc.gov/lccn/sn91052295/issues/,Colorado," United labor bulletin. (Denver, Colo.) 19??-1915 ",sn91052295,23231936.0,,278.0,"Oct. 8, 1909","Jan. 30, 1915",https://chroniclingamerica.loc.gov/lccn/sn91052295/essays/
https://chroniclingamerica.loc.gov/lccn/sn83025515/issues/,Colorado," The Western enterprise. [volume] (Colorado Springs, Colo.) 1896-1912 ",sn83025515,9542002.0,,2.0,"Jan. 6, 1900","Jan. 27, 1900",https://chroniclingamerica.loc.gov/lccn/sn83025515/essays/
https://chroniclingamerica.loc.gov/lccn/sn90051299/issues/,Colorado," The western recorder. (Elbert, Elbert County, Colo.) 1897-1898 ",sn90051299,21438104.0,,23.0,"Feb. 17, 1898","July 28, 1898",https://chroniclingamerica.loc.gov/lccn/sn90051299/essays/
,,,,,,,,,
https://chroniclingamerica.loc.gov/lccn/sn93053981/issues/,Connecticut," American mechanic and home journal. (Norwich, Conn.) 1849-18?? ",sn93053981,28154582.0,2642-7087,2.0,"Nov. 16, 1849","Dec. 22, 1849",https://chroniclingamerica.loc.gov/lccn/sn93053981/essays/
https://chroniclingamerica.loc.gov/lccn/sn92051488/issues/,Connecticut," The bee. (Newtown, Conn.) 1877-1877 ",sn92051488,27033759.0,2637-7381,14.0,"June 28, 1877"," Sept. 27, 1877 ",https://chroniclingamerica.loc.gov/lccn/sn92051488/essays/
https://chroniclingamerica.loc.gov/lccn/sn92051525/issues/,Connecticut," Bradley beam. (Bradley Field [Windsor Locks], Conn.) 1943-1945 ",sn92051525,26911215.0,,100.0,"Oct. 9, 1943"," Sept. 1, 1945 ",
https://chroniclingamerica.loc.gov/lccn/sn84022472/issues/,Connecticut," The Bridgeport evening farmer. [volume] (Bridgeport, Conn.) 1866-1917 ",sn84022472,10422165.0,2381-0033,2767.0,"Jan. 2, 1909","Dec. 31, 1917",https://chroniclingamerica.loc.gov/lccn/sn84022472/essays/
https://chroniclingamerica.loc.gov/lccn/sn92051227/issues/,Connecticut," The Bridgeport times and evening farmer. (Bridgeport, Conn.) 1918-1924 ",sn92051227,25612160.0,2381-0068,1548.0,"Jan. 1, 1918","Dec. 30, 1922",https://chroniclingamerica.loc.gov/lccn/sn92051227/essays/
https://chroniclingamerica.loc.gov/lccn/sn92051345/issues/,Connecticut," Connecticut chronicle. (Hartford, Conn.) 194?-194? ",sn92051345,26273329.0,2642-7109,1.0,"June 5, 1948","June 5, 1948",https://chroniclingamerica.loc.gov/lccn/sn92051345/essays/
https://chroniclingamerica.loc.gov/lccn/sn94053145/issues/,Connecticut," The Connecticut citizen. [volume] (Ridgefield, Conn.) 1892-189? ",sn94053145,30722806.0,2642-7141,1.0,"Oct. 8, 1892","Oct. 8, 1892",https://chroniclingamerica.loc.gov/lccn/sn94053145/essays/
https://chroniclingamerica.loc.gov/lccn/sn92051251/issues/,Connecticut," The Connecticut craftsman. (Hartford, Conn.) 193?-193? ",sn92051251,25857109.0,2642-7257,1.0,"March 15, 1932","March 15, 1932",https://chroniclingamerica.loc.gov/lccn/sn92051251/essays/
https://chroniclingamerica.loc.gov/lccn/sn92051283/issues/,Connecticut," The Connecticut labor news. (New Haven, Conn.) 1921-1925 ",sn92051283,26023690.0,2642-7303,216.0,"Jan. 21, 1921","March 14, 1925",https://chroniclingamerica.loc.gov/lccn/sn92051283/essays/
https://chroniclingamerica.loc.gov/lccn/sn92051282/issues/,Connecticut," The Connecticut labor press. (New Haven, Conn.) 191?-1921 ",sn92051282,26023677.0,2642-7281,97.0,"Feb. 16, 1918","Jan. 14, 1921",https://chroniclingamerica.loc.gov/lccn/sn92051282/essays/
